,id,room_type,host_id,host_since,host_response_rate,reviews_per_month,review_scores_value,review_scores_location,review_scores_communication,review_scores_checkin,review_scores_cleanliness,review_scores_rating,price,cleaning_fee,zipcode,number_of_reviews
8104,25118738,Entire home/apt,184945495,2018-04-18,100%,0.4,10.0,10.0,10.0,10.0,10.0,90.0,63.0,$50.00,33520,2
5346,18866812,Private room,11874529,2014-02-02,80%,0.23,10.0,10.0,10.0,10.0,9.0,100.0,63.0,,33000,4
6421,20884283,Entire home/apt,80476193,2016-06-28,100%,0.57,10.0,10.0,10.0,10.0,10.0,97.0,63.0,$55.00,33000,6
6187,20265081,Entire home/apt,21596291,2014-09-21,100%,3.96,9.0,10.0,10.0,9.0,10.0,90.0,63.0,$25.00,33000,26
6273,20512581,Entire home/apt,79893877,2016-06-25,,0.13,10.0,8.0,10.0,10.0,10.0,100.0,63.0,$40.00,33800,2
653,4586780,Entire home/apt,11138696,2014-01-09,100%,1.22,9.0,9.0,10.0,10.0,9.0,93.0,63.0,$30.00,33000,54
9229,27794592,Entire home/apt,209878644,2018-08-16,100%,5.93,9.0,10.0,10.0,10.0,9.0,94.0,63.0,$45.00,33000,18
7090,22697420,Entire home/apt,30697162,2015-04-06,100%,0.31,10.0,9.0,10.0,10.0,9.0,93.0,63.0,$20.00,33100,3
389,3048689,Entire home/apt,15130444,2014-05-05,100%,0.61,9.0,9.0,10.0,10.0,10.0,94.0,63.0,$50.00,33000,31
3984,14443054,Entire home/apt,13580536,2014-03-26,,0.07,10.0,10.0,10.0,10.0,10.0,80.0,63.0,$30.00,33100,2
4979,18134420,Entire home/apt,35005419,2015-06-04,,1.64,10.0,10.0,10.0,10.0,9.0,96.0,63.0,$25.00,33000,26
4174,15372271,Entire home/apt,98198901,2016-10-05,100%,4.93,9.0,9.0,9.0,9.0,9.0,88.0,63.0,$0.00,33000,127
5107,18444569,Entire home/apt,47891065,2015-11-01,40%,1.7,9.0,9.0,10.0,10.0,9.0,95.0,64.0,$35.00,33310,32
3518,13501537,Private room,20326333,2014-08-20,,0.03,8.0,8.0,10.0,10.0,10.0,100.0,64.0,,33300,1
4843,17770876,Entire home/apt,121314328,2017-03-18,,2.4,9.0,9.0,10.0,10.0,9.0,95.0,64.0,,33800,46
1649,8177486,Entire home/apt,40296619,2015-08-02,100%,0.29,10.0,9.0,10.0,10.0,10.0,96.0,64.0,$12.00,33127,11
6522,21148819,Entire home/apt,146652087,2017-08-18,100%,4.78,9.0,10.0,10.0,10.0,10.0,98.0,64.0,$0.00,33800,64
6808,21834294,Entire home/apt,159194973,2017-11-18,,1.13,10.0,10.0,10.0,10.0,10.0,100.0,64.0,$25.00,33000,13
22,458580,Entire home/apt,2280426,2012-05-03,,1.97,9.0,9.0,10.0,10.0,10.0,94.0,64.0,$30.00,33000,156
7559,23972673,Entire home/apt,180299597,2018-03-24,100%,5.05,10.0,10.0,10.0,10.0,10.0,100.0,64.0,$25.00,33000,34
7518,23866506,Entire home/apt,23693602,2014-11-13,80%,0.13,6.0,10.0,10.0,10.0,10.0,100.0,64.0,$35.00,33000,1
2547,12219651,Entire home/apt,23693602,2014-11-13,80%,0.2,10.0,9.0,10.0,10.0,9.0,96.0,64.0,$35.00,33000,5
